date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-06-27_15-23-44,261.11,,,,,,,,,,,,,,pbi
2019-06-27_15-23-46,261.144,,,,,,,,,,,,,,pbi
2019-06-27_15-23-48,261.177,,,,,,,,,,,,,,pbi
2019-06-27_15-23-50,261.211,,,,,,,,,,,,,,pbi
2019-06-27_15-23-52,261.244,,,,,,,,,,,,,,pbi
2019-06-27_15-23-54,261.277,,,,,,,,,,,,,,pbi
2019-06-27_15-23-56,261.31,,,,,,,,,,,,,,pbi
2019-06-27_15-23-58,261.343,,,,,,,,,,,,,,pbi
2019-06-27_15-24-00,261.377,,,,,,,,,,,,,,pbi
2019-06-27_15-24-02,261.41,,,,,,,,,,,,,,pbi
2019-06-27_15-24-04,261.443,,,,,,,,,,,,,,pbi
2019-06-27_15-24-06,261.477,,,,,,,,,,,,,,pbi
2019-06-27_15-24-08,261.51,,,,,,,,,,,,,,pbi
2019-06-27_15-24-10,261.544,,,,,,,,,,,,,,pbi
2019-06-27_15-24-12,261.577,,,,,,,,,,,,,,pbi
2019-06-27_15-24-14,261.61,,,,,,,,,,,,,,pbi
2019-06-27_15-24-16,261.643,,,,,,,,,,,,,,pbi
2019-06-27_15-24-18,261.677,,,,,,,,,,,,,,pbi
2019-06-27_15-24-20,261.71,,,,,,,,,,,,,,pbi
2019-06-27_15-24-22,261.744,,,,,,,,,,,,,,pbi
2019-06-27_15-24-24,261.777,,,,,,,,,,,,,,pbi
2019-06-27_15-24-26,261.81,,,,,,,,,,,,,,pbi
2019-06-27_15-24-28,261.844,,,,,,,,,,,,,,pbi
2019-06-27_15-24-30,261.877,,,,,,,,,,,,,,pbi
2019-06-27_15-24-32,261.911,,,,,,,,,,,,,,pbi
2019-06-27_15-24-34,261.944,,,,,,,,,,,,,,pbi
2019-06-27_15-24-36,261.977,,,,,,,,,,,,,,pbi
2019-06-27_15-24-38,262.011,,,,,,,,,,,,,,pbi
2019-06-27_15-24-40,262.045,,,,,,,,,,,,,,pbi
2019-06-27_15-24-42,262.077,,,,,,,,,,,,,,pbi
2019-06-27_15-24-44,262.11,,,,,,,,,,,,,,pbi
2019-06-27_15-24-46,262.145,,,,,,,,,,,,,,pbi
2019-06-27_15-24-48,262.178,,,,,,,,,,,,,,pbi
2019-06-27_15-24-50,262.21,,,,,,,,,,,,,,pbi
2019-06-27_15-24-52,262.244,,,,,,,,,,,,,,pbi
2019-06-27_15-24-54,262.277,,,,,,,,,,,,,,pbi
2019-06-27_15-24-56,262.31,,,,,,,,,,,,,,pbi
2019-06-27_15-24-58,262.344,,,,,,,,,,,,,,pbi
2019-06-27_15-25-00,262.377,,,,,,,,,,,,,,pbi
2019-06-27_15-25-02,262.41,,,,,,,,,,,,,,pbi
2019-06-27_15-25-04,262.444,,,,,,,,,,,,,,pbi
2019-06-27_15-25-06,262.477,,,,,,,,,,,,,,pbi
2019-06-27_15-25-08,262.51,,,,,,,,,,,,,,pbi
2019-06-27_15-25-10,262.544,,,,,,,,,,,,,,pbi
2019-06-27_15-25-12,262.578,,,,,,,,,,,,,,pbi
2019-06-27_15-25-14,262.61,,,,,,,,,,,,,,pbi
2019-06-27_15-25-16,262.644,,,,,,,,,,,,,,pbi
2019-06-27_15-25-18,262.677,,,,,,,,,,,,,,pbi
2019-06-27_15-25-20,262.711,,,,,,,,,,,,,,pbi
2019-06-27_15-25-22,262.744,,,,,,,,,,,,,,pbi
2019-06-27_15-25-24,262.778,,,,,,,,,,,,,,pbi
2019-06-27_15-25-26,262.81,,,,,,,,,,,,,,pbi
2019-06-27_15-25-28,262.845,,,,,,,,,,,,,,pbi
2019-06-27_15-25-30,262.877,,,,,,,,,,,,,,pbi
2019-06-27_15-25-32,262.91,,,,,,,,,,,,,,pbi
2019-06-27_15-25-34,262.944,,,,,,,,,,,,,,pbi
2019-06-27_15-25-36,262.977,,,,,,,,,,,,,,pbi
2019-06-27_15-25-38,263.01,,,,,,,,,,,,,,pbi
2019-06-27_15-25-40,263.045,,,,,,,,,,,,,,pbi
2019-06-27_15-25-42,263.077,,,,,,,,,,,,,,pbi
2019-06-27_15-25-44,263.11,,,,,,,,,,,,,,pbi
2019-06-27_15-25-46,263.145,,,,,,,,,,,,,,pbi
2019-06-27_15-25-48,263.178,,,,,,,,,,,,,,pbi
2019-06-27_15-25-50,263.211,,,,,,,,,,,,,,pbi
2019-06-27_15-25-52,263.244,,,,,,,,,,,,,,pbi
2019-06-27_15-25-54,263.277,,,,,,,,,,,,,,pbi
2019-06-27_15-25-56,263.31,,,,,,,,,,,,,,pbi
2019-06-27_15-25-58,263.344,,,,,,,,,,,,,,pbi
2019-06-27_15-26-00,263.378,,,,,,,,,,,,,,pbi
2019-06-27_15-26-02,263.41,,,,,,,,,,,,,,pbi
2019-06-27_15-26-04,263.444,,,,,,,,,,,,,,pbi
2019-06-27_15-26-06,263.477,,,,,,,,,,,,,,pbi
2019-06-27_15-26-08,263.51,,,,,,,,,,,,,,pbi
2019-06-27_15-26-10,263.544,,,,,,,,,,,,,,pbi
2019-06-27_15-26-12,263.578,,,,,,,,,,,,,,pbi
2019-06-27_15-26-14,263.61,,,,,,,,,,,,,,pbi
2019-06-27_15-26-16,263.644,,,,,,,,,,,,,,pbi
2019-06-27_15-26-18,263.677,,,,,,,,,,,,,,pbi
2019-06-27_15-26-20,263.71,,,,,,,,,,,,,,pbi
2019-06-27_15-26-22,263.744,,,,,,,,,,,,,,pbi
2019-06-27_15-26-24,263.777,,,,,,,,,,,,,,pbi
2019-06-27_15-26-26,263.811,,,,,,,,,,,,,,pbi
2019-06-27_15-26-28,263.844,,,,,,,,,,,,,,pbi
2019-06-27_15-26-30,263.877,,,,,,,,,,,,,,pbi
2019-06-27_15-26-32,263.911,,,,,,,,,,,,,,pbi
2019-06-27_15-26-34,263.945,,,,,,,,,,,,,,pbi
2019-06-27_15-26-36,263.977,,,,,,,,,,,,,,pbi
2019-06-27_15-26-38,264.01,,,,,,,,,,,,,,pbi
2019-06-27_15-26-40,264.044,,,,,,,,,,,,,,pbi
2019-06-27_15-26-42,264.078,,,,,,,,,,,,,,pbi
2019-06-27_15-26-44,264.11,,,,,,,,,,,,,,pbi
2019-06-27_15-26-46,264.144,,,,,,,,,,,,,,pbi
2019-06-27_15-26-48,264.177,,,,,,,,,,,,,,pbi
2019-06-27_15-26-50,264.21,,,,,,,,,,,,,,pbi
2019-06-27_15-26-52,264.244,,,,,,,,,,,,,,pbi
2019-06-27_15-26-54,264.278,,,,,,,,,,,,,,pbi
2019-06-27_15-26-56,264.311,,,,,,,,,,,,,,pbi
2019-06-27_15-26-58,264.344,,,,,,,,,,,,,,pbi
2019-06-27_15-27-00,264.377,,,,,,,,,,,,,,pbi
2019-06-27_15-27-02,264.411,,,,,,,,,,,,,,pbi
2019-06-27_15-27-04,264.444,,,,,,,,,,,,,,pbi
2019-06-27_15-27-06,264.477,,,,,,,,,,,,,,pbi
2019-06-27_15-27-08,264.51,,,,,,,,,,,,,,pbi
2019-06-27_15-27-10,264.545,,,,,,,,,,,,,,pbi
2019-06-27_15-27-12,264.578,,,,,,,,,,,,,,pbi
2019-06-27_15-27-14,264.61,,,,,,,,,,,,,,pbi
2019-06-27_15-27-16,264.644,,,,,,,,,,,,,,pbi
2019-06-27_15-27-18,264.678,,,,,,,,,,,,,,pbi
2019-06-27_15-27-20,264.71,,,,,,,,,,,,,,pbi
2019-06-27_15-27-22,264.744,,,,,,,,,,,,,,pbi
2019-06-27_15-27-24,264.778,,,,,,,,,,,,,,pbi
2019-06-27_15-27-26,264.811,,,,,,,,,,,,,,pbi
2019-06-27_15-27-28,264.844,,,,,,,,,,,,,,pbi
2019-06-27_15-27-30,264.878,,,,,,,,,,,,,,pbi
2019-06-27_15-27-32,264.91,,,,,,,,,,,,,,pbi
2019-06-27_15-27-34,264.944,,,,,,,,,,,,,,pbi
2019-06-27_15-27-36,264.977,,,,,,,,,,,,,,pbi
2019-06-27_15-27-38,265.011,,,,,,,,,,,,,,pbi
2019-06-27_15-27-40,265.044,,,,,,,,,,,,,,pbi
2019-06-27_15-27-42,265.077,,,,,,,,,,,,,,pbi
2019-06-27_15-27-44,265.111,,,,,,,,,,,,,,pbi
2019-06-27_15-27-46,265.144,,,,,,,,,,,,,,pbi
2019-06-27_15-27-48,265.177,,,,,,,,,,,,,,pbi
2019-06-27_15-27-50,265.21,,,,,,,,,,,,,,pbi
2019-06-27_15-27-52,265.245,,,,,,,,,,,,,,pbi
2019-06-27_15-27-54,265.277,,,,,,,,,,,,,,pbi
2019-06-27_15-27-56,265.31,,,,,,,,,,,,,,pbi
2019-06-27_15-27-58,265.344,,,,,,,,,,,,,,pbi
2019-06-27_15-28-00,265.377,,,,,,,,,,,,,,pbi
2019-06-27_15-28-02,265.411,,,,,,,,,,,,,,pbi
2019-06-27_15-28-04,265.445,,,,,,,,,,,,,,pbi
2019-06-27_15-28-06,265.477,,,,,,,,,,,,,,pbi
2019-06-27_15-28-08,265.51,,,,,,,,,,,,,,pbi
2019-06-27_15-28-10,265.544,,,,,,,,,,,,,,pbi
2019-06-27_15-28-12,265.578,,,,,,,,,,,,,,pbi
2019-06-27_15-28-14,265.61,,,,,,,,,,,,,,pbi
2019-06-27_15-28-16,265.645,,,,,,,,,,,,,,pbi
2019-06-27_15-28-18,265.678,,,,,,,,,,,,,,pbi
2019-06-27_15-28-20,265.71,,,,,,,,,,,,,,pbi
2019-06-27_15-28-22,265.744,,,,,,,,,,,,,,pbi
2019-06-27_15-28-24,265.777,,,,,,,,,,,,,,pbi
2019-06-27_15-28-26,265.81,,,,,,,,,,,,,,pbi
2019-06-27_15-28-28,265.844,,,,,,,,,,,,,,pbi
2019-06-27_15-28-30,265.877,,,,,,,,,,,,,,pbi
2019-06-27_15-28-32,265.91,,,,,,,,,,,,,,pbi
2019-06-27_15-28-34,265.944,,,,,,,,,,,,,,pbi
2019-06-27_15-28-36,265.977,,,,,,,,,,,,,,pbi
2019-06-27_15-28-38,266.01,,,,,,,,,,,,,,pbi
2019-06-27_15-28-40,266.044,,,,,,,,,,,,,,pbi
2019-06-27_15-28-42,266.077,,,,,,,,,,,,,,pbi
2019-06-27_15-28-44,266.11,,,,,,,,,,,,,,pbi
2019-06-27_15-28-46,266.144,,,,,,,,,,,,,,pbi
2019-06-27_15-28-48,266.177,,,,,,,,,,,,,,pbi
2019-06-27_15-28-50,266.211,,,,,,,,,,,,,,pbi
2019-06-27_15-28-52,266.244,,,,,,,,,,,,,,pbi
2019-06-27_15-28-54,266.278,,,,,,,,,,,,,,pbi
2019-06-27_15-28-56,266.311,,,,,,,,,,,,,,pbi
2019-06-27_15-28-58,266.344,,,,,,,,,,,,,,pbi
2019-06-27_15-29-00,266.377,,,,,,,,,,,,,,pbi
2019-06-27_15-29-02,266.411,,,,,,,,,,,,,,pbi
2019-06-27_15-29-04,266.444,,,,,,,,,,,,,,pbi
2019-06-27_15-29-06,266.477,,,,,,,,,,,,,,pbi
2019-06-27_15-29-08,266.51,,,,,,,,,,,,,,pbi
2019-06-27_15-29-10,266.544,,,,,,,,,,,,,,pbi
2019-06-27_15-29-12,266.578,,,,,,,,,,,,,,pbi
2019-06-27_15-29-14,266.61,,,,,,,,,,,,,,pbi
2019-06-27_15-29-16,266.644,,,,,,,,,,,,,,pbi
2019-06-27_15-29-18,266.677,,,,,,,,,,,,,,pbi
2019-06-27_15-29-20,266.71,,,,,,,,,,,,,,pbi
2019-06-27_15-29-22,266.744,,,,,,,,,,,,,,pbi
2019-06-27_15-29-24,266.777,,,,,,,,,,,,,,pbi
2019-06-27_15-29-26,266.811,,,,,,,,,,,,,,pbi
2019-06-27_15-29-28,266.844,,,,,,,,,,,,,,pbi
2019-06-27_15-29-30,266.877,,,,,,,,,,,,,,pbi
2019-06-27_15-29-32,266.91,,,,,,,,,,,,,,pbi
2019-06-27_15-29-34,266.944,,,,,,,,,,,,,,pbi
2019-06-27_15-29-36,266.978,,,,,,,,,,,,,,pbi
2019-06-27_15-29-38,267.01,,,,,,,,,,,,,,pbi
2019-06-27_15-29-40,267.044,,,,,,,,,,,,,,pbi
2019-06-27_15-29-42,267.077,,,,,,,,,,,,,,pbi
2019-06-27_15-29-44,267.11,,,,,,,,,,,,,,pbi
2019-06-27_15-29-46,267.144,,,,,,,,,,,,,,pbi
2019-06-27_15-29-48,267.177,,,,,,,,,,,,,,pbi
2019-06-27_15-29-50,267.21,,,,,,,,,,,,,,pbi
2019-06-27_15-29-52,267.245,,,,,,,,,,,,,,pbi
2019-06-27_15-29-54,267.277,,,,,,,,,,,,,,pbi
2019-06-27_15-29-56,267.31,,,,,,,,,,,,,,pbi
2019-06-27_15-29-58,267.344,,,,,,,,,,,,,,pbi
2019-06-27_15-30-00,267.377,,,,,,,,,,,,,,pbi
2019-06-27_15-30-02,267.411,,,,,,,,,,,,,,pbi
2019-06-27_15-30-04,267.445,,,,,,,,,,,,,,pbi
2019-06-27_15-30-06,267.477,,,,,,,,,,,,,,pbi
2019-06-27_15-30-08,267.51,,,,,,,,,,,,,,pbi
2019-06-27_15-30-10,267.544,,,,,,,,,,,,,,pbi
2019-06-27_15-30-12,267.577,,,,,,,,,,,,,,pbi
2019-06-27_15-30-14,267.61,,,,,,,,,,,,,,pbi
2019-06-27_15-30-16,267.644,,,,,,,,,,,,,,pbi
2019-06-27_15-30-18,267.677,,,,,,,,,,,,,,pbi
2019-06-27_15-30-20,267.711,,,,,,,,,,,,,,pbi
2019-06-27_15-30-22,267.744,,,,,,,,,,,,,,pbi
2019-06-27_15-30-24,267.777,,,,,,,,,,,,,,pbi
2019-06-27_15-30-26,267.811,,,,,,,,,,,,,,pbi
2019-06-27_15-30-28,267.844,,,,,,,,,,,,,,pbi
2019-06-27_15-30-30,267.878,,,,,,,,,,,,,,pbi
2019-06-27_15-30-32,267.911,,,,,,,,,,,,,,pbi
2019-06-27_15-30-34,267.944,,,,,,,,,,,,,,pbi
2019-06-27_15-30-36,267.978,,,,,,,,,,,,,,pbi
2019-06-27_15-30-38,268.011,,,,,,,,,,,,,,pbi
2019-06-27_15-30-40,268.044,,,,,,,,,,,,,,pbi
2019-06-27_15-30-42,268.079,,,,,,,,,,,,,,pbi
2019-06-27_15-30-44,268.112,,,,,,,,,,,,,,pbi
2019-06-27_15-30-46,268.145,,,,,,,,,,,,,,pbi
2019-06-27_15-30-48,268.179,,,,,,,,,,,,,,pbi
2019-06-27_15-30-50,268.211,,,,,,,,,,,,,,pbi
2019-06-27_15-30-52,268.245,,,,,,,,,,,,,,pbi
2019-06-27_15-30-54,268.278,,,,,,,,,,,,,,pbi
2019-06-27_15-30-56,268.311,,,,,,,,,,,,,,pbi
2019-06-27_15-30-58,268.344,,,,,,,,,,,,,,pbi
2019-06-27_15-31-00,268.378,,,,,,,,,,,,,,pbi
2019-06-27_15-31-02,268.412,,,,,,,,,,,,,,pbi
2019-06-27_15-31-04,268.444,,,,,,,,,,,,,,pbi
2019-06-27_15-31-06,268.478,,,,,,,,,,,,,,pbi
2019-06-27_15-31-08,268.511,,,,,,,,,,,,,,pbi
2019-06-27_15-31-10,268.544,,,,,,,,,,,,,,pbi
2019-06-27_15-31-12,268.578,,,,,,,,,,,,,,pbi
2019-06-27_15-31-14,268.611,,,,,,,,,,,,,,pbi
2019-06-27_15-31-16,268.645,,,,,,,,,,,,,,pbi
2019-06-27_15-31-18,268.678,,,,,,,,,,,,,,pbi
2019-06-27_15-31-20,268.711,,,,,,,,,,,,,,pbi
2019-06-27_15-31-22,268.744,,,,,,,,,,,,,,pbi
2019-06-27_15-31-24,268.778,,,,,,,,,,,,,,pbi
2019-06-27_15-31-26,268.811,,,,,,,,,,,,,,pbi
2019-06-27_15-31-28,268.845,,,,,,,,,,,,,,pbi
2019-06-27_15-31-30,268.878,,,,,,,,,,,,,,pbi
2019-06-27_15-31-32,268.912,,,,,,,,,,,,,,pbi
2019-06-27_15-31-34,268.944,,,,,,,,,,,,,,pbi
2019-06-27_15-31-36,268.979,,,,,,,,,,,,,,pbi
2019-06-27_15-31-38,269.012,,,,,,,,,,,,,,pbi
2019-06-27_15-31-40,269.046,,,,,,,,,,,,,,pbi
2019-06-27_15-31-42,269.078,,,,,,,,,,,,,,pbi
2019-06-27_15-31-44,269.111,,,,,,,,,,,,,,pbi
2019-06-27_15-31-46,269.145,,,,,,,,,,,,,,pbi
2019-06-27_15-31-48,269.178,,,,,,,,,,,,,,pbi
2019-06-27_15-31-50,269.211,,,,,,,,,,,,,,pbi
2019-06-27_15-31-52,269.244,,,,,,,,,,,,,,pbi
2019-06-27_15-31-54,269.278,,,,,,,,,,,,,,pbi
2019-06-27_15-31-56,269.311,,,,,,,,,,,,,,pbi
2019-06-27_15-31-58,269.345,,,,,,,,,,,,,,pbi
2019-06-27_15-32-00,269.378,,,,,,,,,,,,,,pbi
2019-06-27_15-32-02,269.411,,,,,,,,,,,,,,pbi
2019-06-27_15-32-04,269.445,,,,,,,,,,,,,,pbi
2019-06-27_15-32-06,269.478,,,,,,,,,,,,,,pbi
2019-06-27_15-32-08,269.512,,,,,,,,,,,,,,pbi
2019-06-27_15-32-10,269.545,,,,,,,,,,,,,,pbi
2019-06-27_15-32-12,269.578,,,,,,,,,,,,,,pbi
2019-06-27_15-32-14,269.611,,,,,,,,,,,,,,pbi
2019-06-27_15-32-16,269.645,,,,,,,,,,,,,,pbi
2019-06-27_15-32-18,269.679,,,,,,,,,,,,,,pbi
2019-06-27_15-32-20,269.712,,,,,,,,,,,,,,pbi
2019-06-27_15-32-22,269.745,,,,,,,,,,,,,,pbi
2019-06-27_15-32-24,269.778,,,,,,,,,,,,,,pbi
2019-06-27_15-32-26,269.812,,,,,,,,,,,,,,pbi
2019-06-27_15-32-28,269.845,,,,,,,,,,,,,,pbi
2019-06-27_15-32-30,269.879,,,,,,,,,,,,,,pbi
2019-06-27_15-32-32,269.911,,,,,,,,,,,,,,pbi
2019-06-27_15-32-34,269.945,,,,,,,,,,,,,,pbi
2019-06-27_15-32-36,269.978,,,,,,,,,,,,,,pbi
2019-06-27_15-32-38,270.012,,,,,,,,,,,,,,pbi
2019-06-27_15-32-40,270.045,,,,,,,,,,,,,,pbi
2019-06-27_15-32-42,270.079,,,,,,,,,,,,,,pbi
2019-06-27_15-32-44,270.111,,,,,,,,,,,,,,pbi
2019-06-27_15-32-46,270.145,,,,,,,,,,,,,,pbi
2019-06-27_15-32-48,270.178,,,,,,,,,,,,,,pbi
2019-06-27_15-32-50,270.211,,,,,,,,,,,,,,pbi
2019-06-27_15-32-52,270.245,,,,,,,,,,,,,,pbi
2019-06-27_15-32-54,270.279,,,,,,,,,,,,,,pbi
2019-06-27_15-32-56,270.311,,,,,,,,,,,,,,pbi
2019-06-27_15-32-58,270.345,,,,,,,,,,,,,,pbi
2019-06-27_15-33-00,270.378,,,,,,,,,,,,,,pbi
2019-06-27_15-33-02,270.412,,,,,,,,,,,,,,pbi
2019-06-27_15-33-04,270.445,,,,,,,,,,,,,,pbi
2019-06-27_15-33-06,270.478,,,,,,,,,,,,,,pbi
2019-06-27_15-33-08,270.511,,,,,,,,,,,,,,pbi
2019-06-27_15-33-10,270.544,,,,,,,,,,,,,,pbi
2019-06-27_15-33-12,270.578,,,,,,,,,,,,,,pbi
2019-06-27_15-33-14,270.612,,,,,,,,,,,,,,pbi
2019-06-27_15-33-16,270.645,,,,,,,,,,,,,,pbi
2019-06-27_15-33-18,270.678,,,,,,,,,,,,,,pbi
2019-06-27_15-33-20,270.711,,,,,,,,,,,,,,pbi
2019-06-27_15-33-22,270.745,,,,,,,,,,,,,,pbi
2019-06-27_15-33-24,270.778,,,,,,,,,,,,,,pbi
2019-06-27_15-33-26,270.811,,,,,,,,,,,,,,pbi
2019-06-27_15-33-28,270.845,,,,,,,,,,,,,,pbi
2019-06-27_15-33-30,270.878,,,,,,,,,,,,,,pbi
2019-06-27_15-33-32,270.911,,,,,,,,,,,,,,pbi
2019-06-27_15-33-34,270.945,,,,,,,,,,,,,,pbi
2019-06-27_15-33-36,270.979,,,,,,,,,,,,,,pbi
2019-06-27_15-33-38,271.012,,,,,,,,,,,,,,pbi
2019-06-27_15-33-40,271.044,,,,,,,,,,,,,,pbi
2019-06-27_15-33-42,271.079,,,,,,,,,,,,,,pbi
2019-06-27_15-33-44,271.111,,,,,,,,,,,,,,pbi
2019-06-27_15-33-46,271.145,,,,,,,,,,,,,,pbi
2019-06-27_15-33-48,271.178,,,,,,,,,,,,,,pbi
2019-06-27_15-33-50,271.212,,,,,,,,,,,,,,pbi
2019-06-27_15-33-52,271.245,,,,,,,,,,,,,,pbi
2019-06-27_15-33-54,271.278,,,,,,,,,,,,,,pbi
2019-06-27_15-33-56,271.311,,,,,,,,,,,,,,pbi
2019-06-27_15-33-58,271.345,,,,,,,,,,,,,,pbi
2019-06-27_15-34-00,271.378,,,,,,,,,,,,,,pbi
2019-06-27_15-34-02,271.412,,,,,,,,,,,,,,pbi
2019-06-27_15-34-04,271.445,,,,,,,,,,,,,,pbi
2019-06-27_15-34-06,271.479,,,,,,,,,,,,,,pbi
2019-06-27_15-34-08,271.511,,,,,,,,,,,,,,pbi
2019-06-27_15-34-10,271.545,,,,,,,,,,,,,,pbi
2019-06-27_15-34-12,271.578,,,,,,,,,,,,,,pbi
2019-06-27_15-34-14,271.612,,,,,,,,,,,,,,pbi
2019-06-27_15-34-16,271.645,,,,,,,,,,,,,,pbi
2019-06-27_15-34-18,271.678,,,,,,,,,,,,,,pbi
2019-06-27_15-34-20,271.711,,,,,,,,,,,,,,pbi
2019-06-27_15-34-22,271.745,,,,,,,,,,,,,,pbi
2019-06-27_15-34-24,271.779,,,,,,,,,,,,,,pbi
2019-06-27_15-34-26,271.811,,,,,,,,,,,,,,pbi
2019-06-27_15-34-28,271.844,,,,,,,,,,,,,,pbi
2019-06-27_15-34-30,271.879,,,,,,,,,,,,,,pbi
2019-06-27_15-34-32,271.912,,,,,,,,,,,,,,pbi
2019-06-27_15-34-34,271.945,,,,,,,,,,,,,,pbi
2019-06-27_15-34-36,271.979,,,,,,,,,,,,,,pbi
2019-06-27_15-34-38,272.011,,,,,,,,,,,,,,pbi
2019-06-27_15-34-40,272.045,,,,,,,,,,,,,,pbi
2019-06-27_15-34-42,272.079,,,,,,,,,,,,,,pbi
2019-06-27_15-34-44,272.111,,,,,,,,,,,,,,pbi
2019-06-27_15-34-46,272.145,,,,,,,,,,,,,,pbi
2019-06-27_15-34-48,272.178,,,,,,,,,,,,,,pbi
2019-06-27_15-34-50,272.212,,,,,,,,,,,,,,pbi
2019-06-27_15-34-52,272.245,,,,,,,,,,,,,,pbi
2019-06-27_15-34-54,272.279,,,,,,,,,,,,,,pbi
2019-06-27_15-34-56,272.311,,,,,,,,,,,,,,pbi
2019-06-27_15-34-58,272.345,,,,,,,,,,,,,,pbi
2019-06-27_15-35-00,272.378,,,,,,,,,,,,,,pbi
2019-06-27_15-35-02,272.411,,,,,,,,,,,,,,pbi
2019-06-27_15-35-04,272.445,,,,,,,,,,,,,,pbi
2019-06-27_15-35-06,272.478,,,,,,,,,,,,,,pbi
2019-06-27_15-35-08,272.511,,,,,,,,,,,,,,pbi
2019-06-27_15-35-10,272.545,,,,,,,,,,,,,,pbi
2019-06-27_15-35-12,272.579,,,,,,,,,,,,,,pbi
2019-06-27_15-35-14,272.612,,,,,,,,,,,,,,pbi
2019-06-27_15-35-16,272.645,,,,,,,,,,,,,,pbi
2019-06-27_15-35-18,272.679,,,,,,,,,,,,,,pbi
2019-06-27_15-35-20,272.711,,,,,,,,,,,,,,pbi
2019-06-27_15-35-22,272.745,,,,,,,,,,,,,,pbi
2019-06-27_15-35-24,272.778,,,,,,,,,,,,,,pbi
2019-06-27_15-35-26,272.812,,,,,,,,,,,,,,pbi
2019-06-27_15-35-28,272.845,,,,,,,,,,,,,,pbi
2019-06-27_15-35-30,272.878,,,,,,,,,,,,,,pbi
2019-06-27_15-35-32,272.912,,,,,,,,,,,,,,pbi
2019-06-27_15-35-34,272.946,,,,,,,,,,,,,,pbi
2019-06-27_15-35-36,272.978,,,,,,,,,,,,,,pbi
2019-06-27_15-35-38,273.012,,,,,,,,,,,,,,pbi
2019-06-27_15-35-40,273.045,,,,,,,,,,,,,,pbi
2019-06-27_15-35-42,273.079,,,,,,,,,,,,,,pbi
2019-06-27_15-35-44,273.111,,,,,,,,,,,,,,pbi
2019-06-27_15-35-46,273.145,,,,,,,,,,,,,,pbi
2019-06-27_15-35-48,273.178,,,,,,,,,,,,,,pbi
2019-06-27_15-35-50,273.211,,,,,,,,,,,,,,pbi
2019-06-27_15-35-52,273.245,,,,,,,,,,,,,,pbi
2019-06-27_15-35-54,273.278,,,,,,,,,,,,,,pbi
2019-06-27_15-35-56,273.311,,,,,,,,,,,,,,pbi
2019-06-27_15-35-58,273.345,,,,,,,,,,,,,,pbi
2019-06-27_15-36-00,273.379,,,,,,,,,,,,,,pbi
2019-06-27_15-36-02,273.411,,,,,,,,,,,,,,pbi
2019-06-27_15-36-04,273.445,,,,,,,,,,,,,,pbi
2019-06-27_15-36-06,273.479,,,,,,,,,,,,,,pbi
2019-06-27_15-36-08,273.511,,,,,,,,,,,,,,pbi
2019-06-27_15-36-10,273.545,,,,,,,,,,,,,,pbi
2019-06-27_15-36-12,273.578,,,,,,,,,,,,,,pbi
2019-06-27_15-36-14,273.611,,,,,,,,,,,,,,pbi
2019-06-27_15-36-16,273.644,,,,,,,,,,,,,,pbi
2019-06-27_15-36-18,273.678,,,,,,,,,,,,,,pbi
2019-06-27_15-36-20,273.712,,,,,,,,,,,,,,pbi
2019-06-27_15-36-22,273.745,,,,,,,,,,,,,,pbi
2019-06-27_15-36-24,273.778,,,,,,,,,,,,,,pbi
2019-06-27_15-36-26,273.811,,,,,,,,,,,,,,pbi
2019-06-27_15-36-28,273.845,,,,,,,,,,,,,,pbi
2019-06-27_15-36-30,273.878,,,,,,,,,,,,,,pbi
2019-06-27_15-36-32,273.911,,,,,,,,,,,,,,pbi
2019-06-27_15-36-34,273.945,,,,,,,,,,,,,,pbi
2019-06-27_15-36-36,273.979,,,,,,,,,,,,,,pbi
2019-06-27_15-36-38,274.012,,,,,,,,,,,,,,pbi
2019-06-27_15-36-40,274.045,,,,,,,,,,,,,,pbi
2019-06-27_15-36-42,274.078,,,,,,,,,,,,,,pbi
2019-06-27_15-36-44,274.111,,,,,,,,,,,,,,pbi
2019-06-27_15-36-46,274.145,,,,,,,,,,,,,,pbi
2019-06-27_15-36-48,274.178,,,,,,,,,,,,,,pbi
2019-06-27_15-36-50,274.212,,,,,,,,,,,,,,pbi
2019-06-27_15-36-52,274.245,,,,,,,,,,,,,,pbi
2019-06-27_15-36-54,274.278,,,,,,,,,,,,,,pbi
2019-06-27_15-36-56,274.311,,,,,,,,,,,,,,pbi
2019-06-27_15-36-58,274.345,,,,,,,,,,,,,,pbi
2019-06-27_15-37-00,274.379,,,,,,,,,,,,,,pbi
2019-06-27_15-37-02,274.412,,,,,,,,,,,,,,pbi
2019-06-27_15-37-04,274.445,,,,,,,,,,,,,,pbi
2019-06-27_15-37-06,274.478,,,,,,,,,,,,,,pbi
2019-06-27_15-37-08,274.511,,,,,,,,,,,,,,pbi
2019-06-27_15-37-10,274.545,,,,,,,,,,,,,,pbi
2019-06-27_15-37-12,274.578,,,,,,,,,,,,,,pbi
2019-06-27_15-37-14,274.611,,,,,,,,,,,,,,pbi
2019-06-27_15-37-16,274.645,,,,,,,,,,,,,,pbi
2019-06-27_15-37-18,274.679,,,,,,,,,,,,,,pbi
2019-06-27_15-37-20,274.711,,,,,,,,,,,,,,pbi
