freq__2019-06-28_13-14-55_,rs__2019-06-28_13-14-55_,xs__2019-06-28_13-14-55_,freq__2019-06-28_13-20-55_,rs__2019-06-28_13-20-55_,xs__2019-06-28_13-20-55_,freq__2019-06-28_15-53-41_,rs__2019-06-28_15-53-41_,xs__2019-06-28_15-53-41_
54480307.0,11.71875,-125.5,54208233.0,10.328125,-124.75,54458596.0,10.4609375,-123.125
54480342.0,12.046875,-125.5,54208533.0,10.3203125,-124.6875,54458614.0,10.4453125,-123.0625
54480377.0,12.453125,-125.6875,54208833.0,10.3125,-124.75,54458631.0,10.4296875,-123.0625
54480412.0,12.8125,-126.0625,54209133.0,10.3125,-124.75,54458649.0,10.453125,-123.125
54480447.0,12.9296875,-126.5625,54209434.0,10.328125,-124.75,54458666.0,10.4453125,-123.0625
54480482.0,12.7890625,-127.125,54209734.0,10.3125,-124.75,54458684.0,10.4453125,-123.0625
54480517.0,12.4296875,-127.4375,54210034.0,10.3203125,-124.6875,54458701.0,10.453125,-123.0625
54480552.0,12.046875,-127.5625,54210334.0,10.3359375,-124.75,54458719.0,10.4453125,-123.125
54480587.0,11.734375,-127.625,54210634.0,10.3046875,-124.75,54458736.0,10.4375,-123.125
54480622.0,11.515625,-127.5625,54210934.0,10.3359375,-124.6875,54458754.0,10.453125,-123.0625
54480658.0,11.3203125,-127.4375,54211234.0,10.3125,-124.75,54458771.0,10.4609375,-123.0625
54480693.0,11.1953125,-127.375,54211535.0,10.3203125,-124.6875,54458789.0,10.4375,-123.0625
54480728.0,11.1171875,-127.3125,54211835.0,10.3359375,-124.6875,54458806.0,10.4453125,-123.0625
54480763.0,11.0390625,-127.1875,54212135.0,10.3125,-124.75,54458824.0,10.4453125,-123.0625
54480798.0,10.984375,-127.125,54212435.0,10.3203125,-124.6875,54458841.0,10.4375,-123.0625
54480833.0,10.9296875,-127.0625,54212735.0,10.3203125,-124.75,54458859.0,10.4453125,-123.0625
54480868.0,10.875,-127.0,54213035.0,10.328125,-124.6875,54458876.0,10.4296875,-123.0625
54480903.0,10.84375,-126.9375,54213335.0,10.3125,-124.6875,54458894.0,10.46875,-123.0625
