freq__2019-06-27_16-18-43_,rs__2019-06-27_16-18-43_,xs__2019-06-27_16-18-43_,freq__2019-06-27_16-27-24_,rs__2019-06-27_16-27-24_,xs__2019-06-27_16-27-24_,freq__2019-06-27_16-27-43_,rs__2019-06-27_16-27-43_,xs__2019-06-27_16-27-43_,freq__2019-06-27_16-27-56_,rs__2019-06-27_16-27-56_,xs__2019-06-27_16-27-56_
4961711.0,279.5,-6872.0,4969850.0,-1.4833984375,-1544.0,4965571.0,-2.1953125,-1777.0,4965560.0,-5.87109375,-1776.0
4961716.0,229.25,-6792.0,4969870.0,-1.73828125,-1541.0,4965591.0,-3.5390625,-1773.0,4965580.0,-4.19140625,-1770.0
4961721.0,189.5,-6716.0,4969890.0,-2.603515625,-1540.0,4965611.0,-1.9658203125,-1768.0,4965600.0,-5.52734375,-1770.0
4961726.0,225.125,-6624.0,4969910.0,-1.275390625,-1540.0,4965631.0,-5.328125,-1768.0,4965620.0,-3.111328125,-1772.0
4961731.0,195.25,-6524.0,4969930.0,-1.7109375,-1540.0,4965651.0,-3.21875,-1765.0,4965640.0,-5.09375,-1766.0
4961736.0,179.25,-6500.0,4969950.0,-1.1064453125,-1542.0,4965671.0,-4.6484375,-1763.0,4965660.0,-7.828125,-1764.0
4961741.0,175.25,-6416.0,4969970.0,-2.931640625,-1539.0,4965691.0,-1.66796875,-1760.0,4965680.0,-5.0234375,-1764.0
4961746.0,182.375,-6348.0,4969990.0,0.77099609375,-1537.0,4965711.0,-3.220703125,-1760.0,4965700.0,-3.287109375,-1762.0
4961751.0,161.625,-6316.0,4970010.0,1.7041015625,-1537.0,4965731.0,-6.8359375,-1760.0,4965720.0,-3.669921875,-1761.0
4961756.0,200.0,-6228.0,4970030.0,-2.048828125,-1536.0,4965751.0,-5.5546875,-1760.0,4965740.0,-2.818359375,-1757.0
4961761.0,165.75,-6204.0,4970050.0,-1.453125,-1535.0,4965771.0,-5.546875,-1758.0,4965760.0,-3.767578125,-1756.0
4961766.0,161.25,-6144.0,4970070.0,-1.0859375,-1536.0,4965791.0,-3.5859375,-1753.0,4965780.0,-2.328125,-1751.0
4961771.0,170.75,-6096.0,4970090.0,-0.61669921875,-1534.0,4965811.0,-7.046875,-1750.0,4965800.0,-1.9423828125,-1750.0
4961776.0,201.375,-5984.0,4970110.0,-1.8740234375,-1537.0,4965831.0,-1.7236328125,-1749.0,4965820.0,-2.603515625,-1747.0
4961781.0,175.125,-5916.0,4970130.0,-2.333984375,-1534.0,4965851.0,-4.36328125,-1746.0,4965840.0,-3.830078125,-1746.0
4961786.0,169.5,-5876.0,4970151.0,-0.48583984375,-1534.0,4965872.0,-4.03125,-1742.0,4965861.0,-4.40234375,-1745.0
4961791.0,165.0,-5848.0,4970171.0,-1.662109375,-1533.0,4965892.0,-7.4140625,-1740.0,4965881.0,-4.09765625,-1742.0
4961796.0,116.6875,-5768.0,4970191.0,-1.0537109375,-1531.0,4965912.0,-4.29296875,-1738.0,4965901.0,-6.453125,-1738.0
4961801.0,142.125,-5716.0,4970211.0,-3.4765625,-1531.0,4965932.0,-6.0625,-1740.0,4965921.0,-6.01953125,-1739.0
4961806.0,143.25,-5716.0,4970231.0,-1.828125,-1532.0,4965952.0,-6.86328125,-1737.0,4965941.0,-5.71484375,-1736.0
4961811.0,129.25,-5632.0,4970251.0,-2.26953125,-1529.0,4965972.0,-3.939453125,-1732.0,4965961.0,-4.796875,-1734.0
4961816.0,145.125,-5560.0,4970271.0,-1.2373046875,-1529.0,4965992.0,-3.701171875,-1732.0,4965981.0,-5.55078125,-1730.0
4961821.0,133.875,-5540.0,4970291.0,-2.728515625,-1529.0,4966012.0,-3.58984375,-1731.0,4966001.0,-5.8046875,-1731.0
4961826.0,107.375,-5480.0,4970311.0,-1.6025390625,-1529.0,4966032.0,-4.234375,-1729.0,4966021.0,-7.44921875,-1728.0
4961831.0,152.25,-5464.0,4970331.0,-0.4833984375,-1529.0,4966052.0,-6.640625,-1725.0,4966041.0,-4.77734375,-1728.0
4961836.0,119.6875,-5404.0,4970351.0,-1.3466796875,-1527.0,4966072.0,-6.73828125,-1724.0,4966061.0,-5.58984375,-1722.0
4961841.0,102.875,-5372.0,4970371.0,-1.1494140625,-1529.0,4966092.0,-6.19140625,-1722.0,4966081.0,-5.2421875,-1724.0
4961846.0,139.375,-5340.0,4970391.0,-3.326171875,-1528.0,4966112.0,-3.7109375,-1722.0,4966101.0,-6.8828125,-1720.0
4961851.0,121.5,-5272.0,4970411.0,-1.5908203125,-1525.0,4966132.0,-4.34375,-1721.0,4966121.0,-4.0859375,-1722.0
4961856.0,103.1875,-5252.0,4970431.0,-1.3681640625,-1525.0,4966152.0,-4.07421875,-1718.0,4966141.0,-4.578125,-1719.0
4961861.0,111.4375,-5196.0,4970451.0,-0.76171875,-1527.0,4966172.0,-2.548828125,-1717.0,4966161.0,-6.46484375,-1718.0
4961866.0,113.4375,-5180.0,4970471.0,-0.798828125,-1524.0,4966192.0,-5.9609375,-1716.0,4966181.0,-4.09375,-1716.0
4961871.0,96.375,-5132.0,4970491.0,-1.2470703125,-1525.0,4966212.0,-6.22265625,-1715.0,4966201.0,-2.32421875,-1712.0
4961876.0,106.0625,-5092.0,4970511.0,-0.3916015625,-1524.0,4966232.0,-2.244140625,-1713.0,4966221.0,-3.810546875,-1713.0
4961881.0,98.625,-5088.0,4970531.0,-3.46875,-1525.0,4966252.0,-3.46875,-1708.0,4966241.0,-9.0859375,-1710.0
4961886.0,116.3125,-5016.0,4970551.0,-3.931640625,-1522.0,4966272.0,-2.220703125,-1710.0,4966261.0,-6.3046875,-1709.0
4961891.0,112.0625,-4992.0,4970571.0,-4.19921875,-1524.0,4966292.0,-5.83984375,-1708.0,4966281.0,-3.451171875,-1706.0
4961896.0,113.5,-4964.0,4970591.0,-0.62646484375,-1524.0,4966312.0,-4.6484375,-1707.0,4966301.0,-5.59375,-1703.0
4961901.0,88.125,-4920.0,4970611.0,-0.460693359375,-1520.0,4966332.0,-3.955078125,-1705.0,4966321.0,-7.08984375,-1702.0
4961906.0,105.75,-4888.0,4970632.0,-1.51953125,-1520.0,4966353.0,-5.6484375,-1701.0,4966342.0,-5.8359375,-1703.0
4961911.0,98.1875,-4828.0,,,,,,,,,
4961916.0,89.125,-4820.0,,,,,,,,,
4961921.0,84.75,-4776.0,,,,,,,,,
4961926.0,93.125,-4768.0,,,,,,,,,
4961931.0,87.25,-4748.0,,,,,,,,,
4961936.0,62.65625,-4708.0,,,,,,,,,
4961941.0,77.4375,-4680.0,,,,,,,,,
4961946.0,81.25,-4660.0,,,,,,,,,
4961951.0,72.125,-4624.0,,,,,,,,,
4961956.0,96.4375,-4600.0,,,,,,,,,
4961961.0,64.625,-4576.0,,,,,,,,,
4961966.0,74.8125,-4548.0,,,,,,,,,
4961971.0,84.625,-4512.0,,,,,,,,,
4961976.0,63.8125,-4496.0,,,,,,,,,
4961981.0,71.625,-4468.0,,,,,,,,,
4961986.0,63.8125,-4460.0,,,,,,,,,
4961991.0,71.1875,-4436.0,,,,,,,,,
4961996.0,76.875,-4380.0,,,,,,,,,
4962001.0,56.15625,-4360.0,,,,,,,,,
4962006.0,61.0,-4340.0,,,,,,,,,
4962011.0,57.0625,-4324.0,,,,,,,,,
4962016.0,70.0625,-4296.0,,,,,,,,,
4962021.0,75.6875,-4280.0,,,,,,,,,
4962026.0,72.1875,-4248.0,,,,,,,,,
4962031.0,55.34375,-4228.0,,,,,,,,,
4962036.0,43.59375,-4212.0,,,,,,,,,
4962041.0,56.59375,-4188.0,,,,,,,,,
4962046.0,48.84375,-4164.0,,,,,,,,,
4962051.0,58.46875,-4132.0,,,,,,,,,
4962056.0,60.875,-4120.0,,,,,,,,,
4962061.0,46.59375,-4104.0,,,,,,,,,
4962066.0,54.9375,-4088.0,,,,,,,,,
4962071.0,46.46875,-4064.0,,,,,,,,,
4962076.0,54.21875,-4046.0,,,,,,,,,
4962081.0,54.1875,-4022.0,,,,,,,,,
4962086.0,57.65625,-4008.0,,,,,,,,,
4962091.0,64.4375,-3986.0,,,,,,,,,
4962096.0,46.25,-3970.0,,,,,,,,,
4962101.0,50.875,-3952.0,,,,,,,,,
4962106.0,51.90625,-3934.0,,,,,,,,,
4962111.0,48.875,-3918.0,,,,,,,,,
4962116.0,46.71875,-3906.0,,,,,,,,,
4962121.0,51.3125,-3894.0,,,,,,,,,
4962126.0,42.21875,-3874.0,,,,,,,,,
4962131.0,49.78125,-3854.0,,,,,,,,,
4962136.0,29.421875,-3846.0,,,,,,,,,
4962141.0,31.3125,-3818.0,,,,,,,,,
4962146.0,43.625,-3798.0,,,,,,,,,
4962151.0,33.6875,-3786.0,,,,,,,,,
4962156.0,40.75,-3768.0,,,,,,,,,
4962161.0,44.71875,-3754.0,,,,,,,,,
4962166.0,25.15625,-3734.0,,,,,,,,,
4962171.0,35.65625,-3730.0,,,,,,,,,
4962176.0,43.5,-3706.0,,,,,,,,,
4962181.0,36.5625,-3712.0,,,,,,,,,
4962186.0,39.125,-3676.0,,,,,,,,,
4962191.0,33.15625,-3668.0,,,,,,,,,
4962196.0,28.390625,-3664.0,,,,,,,,,
4962201.0,35.875,-3628.0,,,,,,,,,
4962206.0,34.03125,-3624.0,,,,,,,,,
4962211.0,33.1875,-3622.0,,,,,,,,,
4962216.0,34.9375,-3600.0,,,,,,,,,
4962221.0,34.53125,-3592.0,,,,,,,,,
4962226.0,29.609375,-3580.0,,,,,,,,,
4962231.0,40.125,-3558.0,,,,,,,,,
4962236.0,20.265625,-3550.0,,,,,,,,,
4962241.0,30.28125,-3540.0,,,,,,,,,
4962246.0,33.5625,-3528.0,,,,,,,,,
4962251.0,28.859375,-3510.0,,,,,,,,,
4962256.0,30.6875,-3506.0,,,,,,,,,
4962261.0,27.984375,-3486.0,,,,,,,,,
4962266.0,26.546875,-3480.0,,,,,,,,,
4962271.0,42.21875,-3458.0,,,,,,,,,
4962276.0,30.25,-3450.0,,,,,,,,,
4962281.0,37.4375,-3440.0,,,,,,,,,
4962286.0,22.265625,-3432.0,,,,,,,,,
4962291.0,33.78125,-3410.0,,,,,,,,,
4962296.0,37.28125,-3410.0,,,,,,,,,
4962301.0,16.84375,-3398.0,,,,,,,,,
4962306.0,32.28125,-3388.0,,,,,,,,,
4962311.0,37.3125,-3360.0,,,,,,,,,
4962316.0,22.1875,-3358.0,,,,,,,,,
4962321.0,26.15625,-3358.0,,,,,,,,,
4962326.0,30.90625,-3344.0,,,,,,,,,
4962331.0,19.234375,-3328.0,,,,,,,,,
4962336.0,25.421875,-3308.0,,,,,,,,,
4962341.0,29.109375,-3318.0,,,,,,,,,
4962346.0,30.09375,-3298.0,,,,,,,,,
4962351.0,23.65625,-3292.0,,,,,,,,,
4962356.0,20.109375,-3276.0,,,,,,,,,
4962361.0,17.640625,-3282.0,,,,,,,,,
4962366.0,16.546875,-3260.0,,,,,,,,,
4962371.0,29.5625,-3238.0,,,,,,,,,
4962376.0,23.34375,-3234.0,,,,,,,,,
4962381.0,25.65625,-3236.0,,,,,,,,,
4962386.0,23.296875,-3226.0,,,,,,,,,
4962391.0,29.046875,-3212.0,,,,,,,,,
4962396.0,24.84375,-3200.0,,,,,,,,,
4962401.0,24.578125,-3186.0,,,,,,,,,
4962406.0,28.734375,-3182.0,,,,,,,,,
4962411.0,23.453125,-3170.0,,,,,,,,,
4962416.0,26.984375,-3170.0,,,,,,,,,
4962421.0,23.265625,-3154.0,,,,,,,,,
4962426.0,17.828125,-3144.0,,,,,,,,,
4962431.0,17.359375,-3154.0,,,,,,,,,
4962436.0,17.421875,-3136.0,,,,,,,,,
4962441.0,15.3203125,-3122.0,,,,,,,,,
4962446.0,21.328125,-3112.0,,,,,,,,,
4962451.0,15.8828125,-3112.0,,,,,,,,,
4962456.0,17.453125,-3102.0,,,,,,,,,
4962461.0,15.296875,-3092.0,,,,,,,,,
4962466.0,17.984375,-3088.0,,,,,,,,,
4962471.0,14.484375,-3080.0,,,,,,,,,
4962476.0,16.484375,-3068.0,,,,,,,,,
4962481.0,10.21875,-3064.0,,,,,,,,,
4962486.0,16.390625,-3054.0,,,,,,,,,
4962491.0,17.96875,-3048.0,,,,,,,,,
4962496.0,17.0625,-3050.0,,,,,,,,,
4962501.0,11.3828125,-3026.0,,,,,,,,,
4962506.0,15.5,-3024.0,,,,,,,,,
4962511.0,10.953125,-3016.0,,,,,,,,,
4962516.0,9.2109375,-3010.0,,,,,,,,,
4962521.0,16.1875,-3002.0,,,,,,,,,
4962526.0,11.03125,-2992.0,,,,,,,,,
4962531.0,16.734375,-2990.0,,,,,,,,,
4962536.0,16.578125,-2980.0,,,,,,,,,
4962541.0,12.71875,-2974.0,,,,,,,,,
4962546.0,11.6953125,-2976.0,,,,,,,,,
4962551.0,13.0,-2958.0,,,,,,,,,
4962556.0,13.65625,-2950.0,,,,,,,,,
4962561.0,12.78125,-2946.0,,,,,,,,,
4962566.0,12.53125,-2938.0,,,,,,,,,
4962571.0,5.09765625,-2936.0,,,,,,,,,
4962576.0,10.5,-2918.0,,,,,,,,,
4962581.0,17.265625,-2918.0,,,,,,,,,
4962586.0,6.1953125,-2912.0,,,,,,,,,
4962591.0,9.984375,-2906.0,,,,,,,,,
4962596.0,6.96484375,-2898.0,,,,,,,,,
4962601.0,11.96875,-2892.0,,,,,,,,,
4962606.0,10.5625,-2890.0,,,,,,,,,
4962611.0,13.703125,-2872.0,,,,,,,,,
4962616.0,20.390625,-2874.0,,,,,,,,,
4962621.0,11.5234375,-2872.0,,,,,,,,,
4962626.0,12.3515625,-2864.0,,,,,,,,,
4962631.0,13.3046875,-2850.0,,,,,,,,,
4962636.0,14.4375,-2844.0,,,,,,,,,
4962641.0,13.5,-2838.0,,,,,,,,,
4962646.0,13.65625,-2836.0,,,,,,,,,
4962651.0,10.8984375,-2828.0,,,,,,,,,
4962656.0,16.453125,-2820.0,,,,,,,,,
4962661.0,7.91796875,-2818.0,,,,,,,,,
4962666.0,11.0546875,-2812.0,,,,,,,,,
4962671.0,12.875,-2802.0,,,,,,,,,
4962676.0,4.859375,-2806.0,,,,,,,,,
4962681.0,9.96875,-2794.0,,,,,,,,,
4962686.0,11.2890625,-2786.0,,,,,,,,,
4962691.0,7.921875,-2780.0,,,,,,,,,
4962696.0,10.296875,-2778.0,,,,,,,,,
4962701.0,13.125,-2772.0,,,,,,,,,
4962706.0,11.2578125,-2770.0,,,,,,,,,
4962711.0,10.4375,-2764.0,,,,,,,,,
4962716.0,4.77734375,-2760.0,,,,,,,,,
4962721.0,7.59765625,-2752.0,,,,,,,,,
4962726.0,7.53125,-2752.0,,,,,,,,,
4962731.0,19.640625,-2740.0,,,,,,,,,
4962736.0,0.873046875,-2742.0,,,,,,,,,
4962741.0,5.19140625,-2734.0,,,,,,,,,
4962746.0,8.4375,-2730.0,,,,,,,,,
4962751.0,10.5234375,-2722.0,,,,,,,,,
4962756.0,1.421875,-2716.0,,,,,,,,,
4962761.0,7.1171875,-2712.0,,,,,,,,,
4962766.0,3.875,-2708.0,,,,,,,,,
4962771.0,11.8203125,-2706.0,,,,,,,,,
4962776.0,9.7265625,-2700.0,,,,,,,,,
4962781.0,5.48046875,-2692.0,,,,,,,,,
4962786.0,3.720703125,-2686.0,,,,,,,,,
4962791.0,4.2421875,-2680.0,,,,,,,,,
4962796.0,3.958984375,-2674.0,,,,,,,,,
4962801.0,1.8505859375,-2672.0,,,,,,,,,
4962806.0,3.693359375,-2674.0,,,,,,,,,
4962811.0,3.978515625,-2660.0,,,,,,,,,
4962816.0,3.65234375,-2652.0,,,,,,,,,
4962821.0,0.80859375,-2654.0,,,,,,,,,
4962826.0,7.203125,-2654.0,,,,,,,,,
4962831.0,8.8359375,-2642.0,,,,,,,,,
4962836.0,5.1171875,-2640.0,,,,,,,,,
4962841.0,7.84765625,-2634.0,,,,,,,,,
4962846.0,13.6015625,-2630.0,,,,,,,,,
4962851.0,7.97265625,-2628.0,,,,,,,,,
4962856.0,6.41796875,-2622.0,,,,,,,,,
4962861.0,3.767578125,-2624.0,,,,,,,,,
4962866.0,3.185546875,-2620.0,,,,,,,,,
4962871.0,6.84375,-2608.0,,,,,,,,,
4962876.0,0.53466796875,-2604.0,,,,,,,,,
4962881.0,3.888671875,-2602.0,,,,,,,,,
4962886.0,5.84765625,-2602.0,,,,,,,,,
4962891.0,5.5703125,-2588.0,,,,,,,,,
4962896.0,1.4091796875,-2588.0,,,,,,,,,
4962901.0,1.8515625,-2586.0,,,,,,,,,
4962906.0,8.4453125,-2580.0,,,,,,,,,
4962911.0,6.32421875,-2572.0,,,,,,,,,
4962916.0,8.4140625,-2572.0,,,,,,,,,
4962921.0,3.669921875,-2566.0,,,,,,,,,
4962926.0,0.0718994140625,-2560.0,,,,,,,,,
4962931.0,6.46484375,-2560.0,,,,,,,,,
4962936.0,6.41015625,-2556.0,,,,,,,,,
4962941.0,6.984375,-2556.0,,,,,,,,,
4962946.0,4.1328125,-2550.0,,,,,,,,,
4962951.0,8.8046875,-2544.0,,,,,,,,,
4962956.0,0.64013671875,-2536.0,,,,,,,,,
4962961.0,2.994140625,-2534.0,,,,,,,,,
4962966.0,3.779296875,-2540.0,,,,,,,,,
4962971.0,1.205078125,-2534.0,,,,,,,,,
4962976.0,5.64453125,-2524.0,,,,,,,,,
4962981.0,2.66796875,-2524.0,,,,,,,,,
4962986.0,4.0234375,-2514.0,,,,,,,,,
4962991.0,-2.11328125,-2514.0,,,,,,,,,
4962996.0,-5.9921875,-2510.0,,,,,,,,,
4963001.0,1.6083984375,-2514.0,,,,,,,,,
4963006.0,2.787109375,-2502.0,,,,,,,,,
4963011.0,12.9921875,-2496.0,,,,,,,,,
4963016.0,1.025390625,-2500.0,,,,,,,,,
4963021.0,2.748046875,-2490.0,,,,,,,,,
4963026.0,9.2421875,-2490.0,,,,,,,,,
4963031.0,4.51953125,-2484.0,,,,,,,,,
4963036.0,9.4140625,-2484.0,,,,,,,,,
4963041.0,7.953125,-2482.0,,,,,,,,,
4963046.0,3.744140625,-2478.0,,,,,,,,,
4963051.0,4.32421875,-2474.0,,,,,,,,,
4963056.0,3.845703125,-2470.0,,,,,,,,,
4963061.0,0.81689453125,-2464.0,,,,,,,,,
4963066.0,3.962890625,-2462.0,,,,,,,,,
4963071.0,4.71484375,-2454.0,,,,,,,,,
4963076.0,4.60546875,-2454.0,,,,,,,,,
4963081.0,-0.638671875,-2456.0,,,,,,,,,
4963086.0,-2.119140625,-2448.0,,,,,,,,,
4963091.0,-0.142333984375,-2444.0,,,,,,,,,
4963096.0,-1.8740234375,-2446.0,,,,,,,,,
4963101.0,0.67236328125,-2438.0,,,,,,,,,
4963106.0,2.6953125,-2434.0,,,,,,,,,
4963111.0,6.53125,-2426.0,,,,,,,,,
4963116.0,-0.261474609375,-2428.0,,,,,,,,,
4963121.0,6.7109375,-2424.0,,,,,,,,,
4963126.0,1.927734375,-2426.0,,,,,,,,,
4963131.0,8.3125,-2416.0,,,,,,,,,
4963136.0,7.70703125,-2414.0,,,,,,,,,
4963141.0,-1.9384765625,-2412.0,,,,,,,,,
4963146.0,2.798828125,-2412.0,,,,,,,,,
4963151.0,4.9375,-2410.0,,,,,,,,,
4963156.0,-1.263671875,-2400.0,,,,,,,,,
4963161.0,1.09765625,-2404.0,,,,,,,,,
4963166.0,1.61328125,-2402.0,,,,,,,,,
4963171.0,-0.62451171875,-2396.0,,,,,,,,,
4963176.0,-3.310546875,-2396.0,,,,,,,,,
4963181.0,-0.62158203125,-2392.0,,,,,,,,,
4963186.0,-3.26953125,-2390.0,,,,,,,,,
4963191.0,4.41796875,-2384.0,,,,,,,,,
4963196.0,2.927734375,-2380.0,,,,,,,,,
4963201.0,1.2138671875,-2376.0,,,,,,,,,
4963206.0,-3.279296875,-2374.0,,,,,,,,,
4963211.0,0.533203125,-2372.0,,,,,,,,,
4963216.0,-1.3984375,-2366.0,,,,,,,,,
4963221.0,-1.0478515625,-2366.0,,,,,,,,,
4963226.0,-1.3173828125,-2360.0,,,,,,,,,
4963231.0,-1.5087890625,-2356.0,,,,,,,,,
4963236.0,0.3583984375,-2356.0,,,,,,,,,
4963241.0,-0.1048583984375,-2356.0,,,,,,,,,
4963246.0,-1.2373046875,-2350.0,,,,,,,,,
4963251.0,-2.1484375,-2346.0,,,,,,,,,
4963256.0,-4.09375,-2346.0,,,,,,,,,
4963261.0,-2.86328125,-2342.0,,,,,,,,,
4963266.0,0.09503173828125,-2346.0,,,,,,,,,
4963271.0,-0.1522216796875,-2334.0,,,,,,,,,
4963276.0,-0.300048828125,-2338.0,,,,,,,,,
4963281.0,-5.19921875,-2330.0,,,,,,,,,
4963286.0,-0.53759765625,-2332.0,,,,,,,,,
4963291.0,-2.33203125,-2326.0,,,,,,,,,
4963296.0,-1.9072265625,-2328.0,,,,,,,,,
4963301.0,3.5625,-2324.0,,,,,,,,,
4963306.0,2.93359375,-2324.0,,,,,,,,,
4963311.0,0.2078857421875,-2316.0,,,,,,,,,
4963316.0,0.591796875,-2312.0,,,,,,,,,
4963321.0,2.38671875,-2316.0,,,,,,,,,
4963326.0,2.51171875,-2312.0,,,,,,,,,
4963331.0,-2.5546875,-2306.0,,,,,,,,,
4963336.0,-3.48046875,-2302.0,,,,,,,,,
4963341.0,-5.40625,-2302.0,,,,,,,,,
4963346.0,2.306640625,-2300.0,,,,,,,,,
4963351.0,0.01904296875,-2294.0,,,,,,,,,
4963356.0,-0.389892578125,-2300.0,,,,,,,,,
4963361.0,4.75,-2294.0,,,,,,,,,
4963366.0,0.896484375,-2296.0,,,,,,,,,
4963371.0,-1.3291015625,-2288.0,,,,,,,,,
4963376.0,-3.642578125,-2282.0,,,,,,,,,
4963381.0,2.1171875,-2284.0,,,,,,,,,
4963386.0,-0.4296875,-2278.0,,,,,,,,,
4963391.0,-3.044921875,-2276.0,,,,,,,,,
4963396.0,-0.197509765625,-2268.0,,,,,,,,,
4963401.0,-3.359375,-2270.0,,,,,,,,,
4963406.0,-0.1241455078125,-2272.0,,,,,,,,,
4963412.0,-1.388671875,-2266.0,,,,,,,,,
4963417.0,0.79736328125,-2266.0,,,,,,,,,
4963422.0,4.97265625,-2262.0,,,,,,,,,
4963427.0,3.013671875,-2264.0,,,,,,,,,
4963432.0,3.087890625,-2254.0,,,,,,,,,
4963437.0,-2.546875,-2254.0,,,,,,,,,
4963442.0,1.7294921875,-2256.0,,,,,,,,,
4963447.0,-0.85791015625,-2254.0,,,,,,,,,
4963452.0,-0.439208984375,-2244.0,,,,,,,,,
4963457.0,-7.26953125,-2248.0,,,,,,,,,
4963462.0,-0.0992431640625,-2240.0,,,,,,,,,
4963467.0,-0.314453125,-2244.0,,,,,,,,,
4963472.0,-2.939453125,-2240.0,,,,,,,,,
4963477.0,-4.296875,-2238.0,,,,,,,,,
4963482.0,-1.3974609375,-2240.0,,,,,,,,,
4963487.0,-1.103515625,-2238.0,,,,,,,,,
4963492.0,0.00176239013671875,-2228.0,,,,,,,,,
4963497.0,-0.85595703125,-2230.0,,,,,,,,,
4963502.0,-5.27734375,-2224.0,,,,,,,,,
4963507.0,-3.486328125,-2224.0,,,,,,,,,
4963512.0,-0.53759765625,-2224.0,,,,,,,,,
4963517.0,-4.38671875,-2218.0,,,,,,,,,
4963522.0,-2.337890625,-2222.0,,,,,,,,,
4963527.0,2.8046875,-2216.0,,,,,,,,,
4963532.0,1.166015625,-2214.0,,,,,,,,,
4963537.0,-0.96630859375,-2214.0,,,,,,,,,
4963542.0,-0.7138671875,-2210.0,,,,,,,,,
4963547.0,-2.931640625,-2212.0,,,,,,,,,
4963552.0,-0.48486328125,-2206.0,,,,,,,,,
4963557.0,0.149169921875,-2200.0,,,,,,,,,
4963562.0,-0.80615234375,-2200.0,,,,,,,,,
4963567.0,-0.3359375,-2202.0,,,,,,,,,
4963572.0,3.568359375,-2198.0,,,,,,,,,
4963577.0,0.396728515625,-2196.0,,,,,,,,,
4963582.0,0.73583984375,-2194.0,,,,,,,,,
4963587.0,-0.7958984375,-2192.0,,,,,,,,,
4963592.0,-0.87646484375,-2188.0,,,,,,,,,
4963597.0,-1.7978515625,-2188.0,,,,,,,,,
4963602.0,-1.60546875,-2188.0,,,,,,,,,
4963607.0,5.3046875,-2182.0,,,,,,,,,
4963612.0,-0.71630859375,-2182.0,,,,,,,,,
4963617.0,-2.279296875,-2182.0,,,,,,,,,
4963622.0,-2.04296875,-2178.0,,,,,,,,,
4963627.0,-2.078125,-2176.0,,,,,,,,,
4963632.0,-2.0625,-2176.0,,,,,,,,,
4963637.0,-1.169921875,-2174.0,,,,,,,,,
4963642.0,-3.8046875,-2170.0,,,,,,,,,
4963647.0,-1.9091796875,-2170.0,,,,,,,,,
4963652.0,-3.30078125,-2166.0,,,,,,,,,
4963657.0,-0.45654296875,-2164.0,,,,,,,,,
4963662.0,-2.224609375,-2164.0,,,,,,,,,
4963667.0,-2.591796875,-2158.0,,,,,,,,,
4963672.0,-1.806640625,-2158.0,,,,,,,,,
4963677.0,-1.2197265625,-2158.0,,,,,,,,,
4963682.0,-4.1484375,-2158.0,,,,,,,,,
4963687.0,-0.61767578125,-2156.0,,,,,,,,,
4963692.0,-0.5556640625,-2150.0,,,,,,,,,
4963697.0,-2.248046875,-2154.0,,,,,,,,,
4963702.0,-0.0093231201171875,-2150.0,,,,,,,,,
4963707.0,-2.154296875,-2148.0,,,,,,,,,
4963712.0,-4.375,-2144.0,,,,,,,,,
4963717.0,-1.7939453125,-2142.0,,,,,,,,,
4963722.0,-2.478515625,-2138.0,,,,,,,,,
4963727.0,-2.4453125,-2142.0,,,,,,,,,
4963732.0,-4.58203125,-2134.0,,,,,,,,,
4963737.0,-0.9365234375,-2136.0,,,,,,,,,
4963742.0,-1.8662109375,-2134.0,,,,,,,,,
4963747.0,-2.884765625,-2134.0,,,,,,,,,
4963752.0,-0.986328125,-2128.0,,,,,,,,,
4963757.0,-3.994140625,-2126.0,,,,,,,,,
4963762.0,-4.42578125,-2128.0,,,,,,,,,
4963767.0,-1.1513671875,-2126.0,,,,,,,,,
4963772.0,-2.953125,-2118.0,,,,,,,,,
4963777.0,-4.17578125,-2124.0,,,,,,,,,
4963782.0,-3.033203125,-2122.0,,,,,,,,,
4963787.0,-1.84765625,-2124.0,,,,,,,,,
4963792.0,-2.283203125,-2118.0,,,,,,,,,
4963797.0,-2.5,-2114.0,,,,,,,,,
4963802.0,-1.0859375,-2114.0,,,,,,,,,
4963807.0,-0.4365234375,-2110.0,,,,,,,,,
4963812.0,-3.4296875,-2110.0,,,,,,,,,
4963817.0,-0.75244140625,-2110.0,,,,,,,,,
4963822.0,-6.18359375,-2110.0,,,,,,,,,
4963827.0,-2.48828125,-2110.0,,,,,,,,,
4963832.0,-3.599609375,-2104.0,,,,,,,,,
4963837.0,-4.41796875,-2102.0,,,,,,,,,
4963842.0,-1.7939453125,-2098.0,,,,,,,,,
4963847.0,-4.328125,-2100.0,,,,,,,,,
4963852.0,0.368896484375,-2096.0,,,,,,,,,
4963857.0,-4.1796875,-2096.0,,,,,,,,,
4963862.0,-2.419921875,-2092.0,,,,,,,,,
4963867.0,-3.931640625,-2094.0,,,,,,,,,
4963872.0,-3.396484375,-2090.0,,,,,,,,,
4963877.0,-1.861328125,-2092.0,,,,,,,,,
4963882.0,-4.24609375,-2086.0,,,,,,,,,
4963887.0,-3.212890625,-2088.0,,,,,,,,,
4963892.0,-4.58203125,-2086.0,,,,,,,,,
4963897.0,-2.298828125,-2084.0,,,,,,,,,
4963902.0,-7.0,-2080.0,,,,,,,,,
4963907.0,-3.640625,-2080.0,,,,,,,,,
4963912.0,-9.1015625,-2080.0,,,,,,,,,
4963917.0,-4.03515625,-2076.0,,,,,,,,,
