date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-06-28_00-01-04,405.287,,,,,81.645,80.0,,,,,,,,pbi
2019-06-28_00-01-06,405.32,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-08,405.353,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-10,405.387,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-12,405.42,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-14,405.453,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-16,405.487,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-18,405.52,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-20,405.554,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-22,405.586,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-24,405.62,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-26,405.653,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-28,405.687,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-30,405.721,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-32,405.753,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-34,405.786,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-36,405.821,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-38,405.853,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-40,405.887,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-42,405.921,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-44,405.953,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-46,405.987,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-48,406.02,,,,,80.468,80.0,,,,,,,,pbi
2019-06-28_00-01-50,406.053,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-52,406.087,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-54,406.121,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-01-56,406.154,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-01-58,406.188,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-00,406.22,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-02,406.254,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-04,406.287,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-02-06,406.32,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-08,406.354,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-10,406.387,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-02-12,406.421,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-02-14,406.454,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-16,406.487,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-18,406.521,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-20,406.554,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-02-22,406.587,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-02-24,406.621,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-02-26,406.654,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-28,406.688,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-30,406.721,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-32,406.754,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-02-34,406.787,,,,,82.04,80.0,,,,,,,,pbi
2019-06-28_00-02-36,406.822,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-38,406.855,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-02-40,406.888,,,,,80.859,80.0,,,,,,,,pbi
2019-06-28_00-02-42,406.921,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-44,406.955,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-46,406.987,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-48,407.021,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-02-50,407.055,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-02-52,407.088,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-54,407.121,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-56,407.154,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-02-58,407.188,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-00,407.221,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-02,407.255,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-03-04,407.288,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-06,407.322,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-03-08,407.354,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-10,407.388,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-12,407.421,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-14,407.455,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-16,407.488,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-03-18,407.521,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-20,407.554,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-22,407.588,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-03-24,407.621,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-03-26,407.656,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-28,407.688,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-30,407.721,,,,,81.645,80.0,,,,,,,,pbi
2019-06-28_00-03-32,407.754,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-34,407.788,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-36,407.821,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-03-38,407.855,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-40,407.888,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-42,407.921,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-03-44,407.954,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-46,407.988,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-48,408.021,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-50,408.054,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-03-52,408.088,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-54,408.121,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-56,408.155,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-03-58,408.188,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-04-00,408.221,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-02,408.254,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-04,408.288,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-06,408.321,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-08,408.354,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-10,408.388,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-12,408.421,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-14,408.454,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-16,408.487,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-18,408.522,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-20,408.554,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-22,408.588,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-24,408.621,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-26,408.655,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-28,408.688,,,,,81.645,80.0,,,,,,,,pbi
2019-06-28_00-04-30,408.721,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-32,408.755,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-34,408.788,,,,,81.776,80.0,,,,,,,,pbi
2019-06-28_00-04-36,408.821,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-38,408.854,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-40,408.888,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-42,408.921,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-44,408.955,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-46,408.988,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-48,409.021,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-50,409.054,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-52,409.088,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-54,409.121,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-04-56,409.154,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-04-58,409.188,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-00,409.221,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-02,409.254,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-04,409.287,,,,,81.645,80.0,,,,,,,,pbi
2019-06-28_00-05-06,409.321,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-08,409.354,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-10,409.388,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-12,409.421,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-14,409.454,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-16,409.488,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-18,409.521,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-20,409.554,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-22,409.588,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-24,409.621,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-26,409.654,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-28,409.688,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-30,409.721,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-32,409.755,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-34,409.788,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-36,409.821,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-38,409.854,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-40,409.888,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-42,409.921,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-44,409.954,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-46,409.988,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-48,410.022,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-50,410.054,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-52,410.088,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-54,410.121,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-05-56,410.155,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-05-58,410.188,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-00,410.221,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-06-02,410.254,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-04,410.288,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-06,410.321,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-08,410.355,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-06-10,410.388,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-12,410.422,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-14,410.455,,,,,80.989,80.0,,,,,,,,pbi
2019-06-28_00-06-16,410.488,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-18,410.521,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-20,410.554,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-22,410.588,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-24,410.621,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-26,410.654,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-28,410.688,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-30,410.721,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-32,410.754,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-06-34,410.787,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-36,410.821,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-06-38,410.854,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-40,410.888,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-42,410.921,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-44,410.954,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-46,410.988,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-48,411.021,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-50,411.054,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-06-52,411.088,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-54,411.121,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-56,411.154,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-06-58,411.188,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-00,411.221,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-02,411.254,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-04,411.288,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-07-06,411.321,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-07-08,411.355,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-07-10,411.388,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-07-12,411.421,,,,,80.989,80.0,,,,,,,,pbi
2019-06-28_00-07-14,411.454,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-16,411.488,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-18,411.522,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-07-20,411.554,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-07-22,411.588,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-24,411.621,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-26,411.655,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-28,411.688,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-07-30,411.721,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-32,411.754,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-07-34,411.788,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-36,411.821,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-38,411.854,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-40,411.888,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-42,411.921,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-44,411.954,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-46,411.988,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-07-48,412.021,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-50,412.054,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-07-52,412.088,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-54,412.121,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-07-56,412.154,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-07-58,412.188,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-00,412.221,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-02,412.254,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-04,412.288,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-06,412.321,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-08,412.354,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-10,412.388,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-12,412.421,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-14,412.455,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-16,412.488,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-08-18,412.522,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-20,412.555,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-08-22,412.588,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-24,412.622,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-26,412.655,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-28,412.688,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-30,412.721,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-32,412.755,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-34,412.788,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-36,412.822,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-08-38,412.854,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-40,412.888,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-08-42,412.921,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-08-44,412.954,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-46,412.988,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-48,413.021,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-50,413.055,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-52,413.088,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-54,413.121,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-56,413.155,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-08-58,413.189,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-00,413.221,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-02,413.255,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-04,413.289,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-06,413.321,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-08,413.355,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-10,413.388,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-09-12,413.421,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-14,413.455,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-16,413.489,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-09-18,413.521,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-20,413.555,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-22,413.588,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-24,413.621,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-26,413.655,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-28,413.689,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-30,413.721,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-32,413.754,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-34,413.788,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-09-36,413.821,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-38,413.855,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-40,413.888,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-42,413.921,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-44,413.956,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-46,413.988,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-48,414.022,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-50,414.055,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-52,414.088,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-54,414.121,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-56,414.155,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-09-58,414.188,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-00,414.221,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-10-02,414.255,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-04,414.288,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-06,414.322,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-08,414.355,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-10,414.388,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-12,414.422,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-14,414.455,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-16,414.489,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-18,414.522,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-20,414.556,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-22,414.588,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-10-24,414.622,,,,,80.728,80.0,,,,,,,,pbi
2019-06-28_00-10-26,414.655,,,,,82.305,80.0,,,,,,,,pbi
2019-06-28_00-10-28,414.689,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-10-30,414.722,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-32,414.755,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-34,414.788,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-36,414.822,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-38,414.855,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-40,414.889,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-42,414.922,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-44,414.955,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-46,414.989,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-10-48,415.022,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-50,415.055,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-10-52,415.089,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-10-54,415.123,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-10-56,415.155,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-10-58,415.189,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-00,415.222,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-02,415.255,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-04,415.289,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-06,415.323,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-08,415.356,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-10,415.389,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-12,415.423,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-14,415.456,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-16,415.49,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-18,415.523,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-20,415.556,,,,,81.513,80.0,,,,,,,,pbi
2019-06-28_00-11-22,415.589,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-24,415.623,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-26,415.656,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-28,415.69,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-30,415.723,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-32,415.756,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-34,415.789,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-36,415.823,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-38,415.856,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-40,415.89,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-42,415.922,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-44,415.956,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-46,415.989,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-48,416.022,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-50,416.056,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-52,416.089,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-11-54,416.122,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-56,416.156,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-11-58,416.189,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-00,416.222,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-12-02,416.256,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-04,416.289,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-06,416.322,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-08,416.356,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-10,416.389,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-12,416.423,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-14,416.456,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-12-16,416.489,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-18,416.522,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-20,416.556,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-22,416.589,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-24,416.623,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-12-26,416.655,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-12-28,416.69,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-12-30,416.722,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-12-32,416.756,,,,,81.382,80.0,,,,,,,,pbi
2019-06-28_00-12-34,416.789,,,,,81.251,80.0,,,,,,,,pbi
2019-06-28_00-12-36,416.823,,,,,81.382,80.0,,,,,,,,pbi
